# Name: CRT Royale (Port)_H
# Original shader: crt-royale (TroggleMonkey); libretro/slang-shaders @ 3b0d6aa1d134
# Fitted to MiSTer RTL arithmetic (see tools/DESIGN.md)

10bit

   4, 246,   4,   2
   4, 246,   4,   2
   4, 246,   4,   2
   4, 246,   4,   2
   4, 246,   4,   2
   4, 246,   4,   2
   4, 246,   4,   2
   4, 246,   4,   2
   4, 246,   4,   2
   4, 245,   5,   2
   4, 245,   5,   2
   4, 245,   5,   2
   4, 245,   5,   2
   4, 245,   5,   2
   4, 245,   5,   2
   4, 245,   5,   2
   4, 245,   5,   2
   4, 245,   5,   2
   4, 245,   5,   2
   4, 245,   5,   2
   4, 244,   6,   2
   4, 244,   6,   2
   4, 244,   6,   2
   4, 244,   6,   2
   4, 244,   6,   2
   4, 244,   6,   2
   4, 243,   7,   2
   4, 243,   7,   2
   4, 243,   7,   2
   4, 243,   7,   2
   4, 242,   8,   2
   4, 242,   8,   2
   4, 242,   8,   2
   4, 241,   9,   2
   4, 241,   9,   2
   4, 240,  10,   2
   4, 240,  10,   2
   4, 240,  10,   2
   4, 239,  11,   2
   4, 239,  11,   2
   4, 238,  12,   2
   4, 238,  12,   2
   4, 237,  13,   2
   4, 237,  13,   2
   4, 236,  14,   2
   4, 235,  14,   3
   4, 235,  15,   2
   4, 234,  16,   2
   4, 234,  16,   2
   4, 233,  17,   2
   4, 232,  18,   2
   4, 231,  18,   3
   4, 231,  19,   2
   4, 230,  20,   2
   4, 229,  21,   2
   4, 228,  21,   3
   4, 227,  22,   3
   4, 227,  23,   2
   4, 226,  24,   2
   4, 225,  25,   2
   4, 224,  26,   2
   4, 223,  27,   2
   4, 222,  27,   3
   4, 221,  28,   3
   4, 220,  29,   3
   4, 219,  30,   3
   4, 218,  31,   3
   4, 217,  32,   3
   4, 216,  34,   2
   4, 215,  35,   2
   4, 214,  36,   2
   3, 213,  37,   3
   3, 212,  38,   3
   4, 210,  39,   3
   4, 209,  40,   3
   3, 208,  42,   3
   3, 207,  43,   3
   3, 206,  44,   3
   4, 204,  45,   3
   3, 203,  47,   3
   3, 202,  48,   3
   4, 200,  49,   3
   3, 199,  51,   3
   3, 198,  52,   3
   4, 196,  53,   3
   3, 195,  55,   3
   3, 194,  56,   3
   4, 192,  57,   3
   3, 191,  59,   3
   4, 189,  60,   3
   3, 188,  62,   3
   3, 187,  63,   3
   3, 185,  65,   3
   3, 184,  66,   3
   3, 182,  68,   3
   3, 181,  69,   3
   3, 179,  71,   3
   4, 177,  72,   3
   3, 176,  74,   3
   3, 174,  76,   3
   3, 173,  77,   3
   3, 171,  79,   3
   3, 170,  80,   3
   3, 168,  82,   3
   3, 166,  84,   3
   3, 165,  85,   3
   3, 163,  87,   3
   3, 161,  89,   3
   3, 160,  90,   3
   3, 158,  92,   3
   3, 156,  94,   3
   3, 155,  95,   3
   3, 153,  97,   3
   3, 151,  99,   3
   3, 149, 101,   3
   3, 148, 102,   3
   3, 146, 104,   3
   3, 144, 106,   3
   3, 143, 107,   3
   3, 141, 109,   3
   3, 139, 111,   3
   3, 137, 113,   3
   3, 136, 114,   3
   3, 134, 116,   3
   3, 132, 118,   3
   3, 130, 120,   3
   3, 129, 121,   3
   3, 127, 123,   3
   2, 126, 126,   2
   3, 123, 127,   3
   3, 121, 129,   3
   3, 120, 130,   3
   3, 118, 132,   3
   3, 116, 134,   3
   3, 114, 136,   3
   3, 113, 137,   3
   3, 111, 139,   3
   3, 109, 141,   3
   3, 107, 143,   3
   3, 106, 144,   3
   3, 104, 146,   3
   3, 102, 148,   3
   3, 101, 149,   3
   3,  99, 151,   3
   3,  97, 153,   3
   3,  95, 155,   3
   3,  94, 156,   3
   3,  92, 158,   3
   3,  90, 160,   3
   3,  89, 161,   3
   3,  87, 163,   3
   3,  85, 165,   3
   3,  84, 166,   3
   3,  82, 168,   3
   3,  80, 170,   3
   3,  79, 171,   3
   3,  77, 173,   3
   3,  76, 174,   3
   3,  74, 176,   3
   3,  72, 177,   4
   3,  71, 179,   3
   3,  69, 181,   3
   3,  68, 182,   3
   3,  66, 184,   3
   3,  65, 185,   3
   3,  63, 187,   3
   3,  62, 188,   3
   3,  60, 189,   4
   3,  59, 191,   3
   3,  57, 192,   4
   3,  56, 194,   3
   3,  55, 195,   3
   3,  53, 196,   4
   3,  52, 198,   3
   3,  51, 199,   3
   3,  49, 200,   4
   3,  48, 202,   3
   3,  47, 203,   3
   3,  45, 204,   4
   3,  44, 206,   3
   3,  43, 207,   3
   3,  42, 208,   3
   3,  40, 209,   4
   3,  39, 210,   4
   3,  38, 212,   3
   3,  37, 213,   3
   2,  36, 214,   4
   2,  35, 215,   4
   2,  34, 216,   4
   3,  32, 217,   4
   3,  31, 218,   4
   3,  30, 219,   4
   3,  29, 220,   4
   3,  28, 221,   4
   3,  27, 222,   4
   2,  27, 223,   4
   2,  26, 224,   4
   2,  25, 225,   4
   2,  24, 226,   4
   2,  23, 227,   4
   3,  22, 227,   4
   3,  21, 228,   4
   2,  21, 229,   4
   2,  20, 230,   4
   2,  19, 231,   4
   3,  18, 231,   4
   2,  18, 232,   4
   2,  17, 233,   4
   2,  16, 234,   4
   2,  16, 234,   4
   2,  15, 235,   4
   3,  14, 235,   4
   2,  14, 236,   4
   2,  13, 237,   4
   2,  13, 237,   4
   2,  12, 238,   4
   2,  12, 238,   4
   2,  11, 239,   4
   2,  11, 239,   4
   2,  10, 240,   4
   2,  10, 240,   4
   2,  10, 240,   4
   2,   9, 241,   4
   2,   9, 241,   4
   2,   8, 242,   4
   2,   8, 242,   4
   2,   8, 242,   4
   2,   7, 243,   4
   2,   7, 243,   4
   2,   7, 243,   4
   2,   7, 243,   4
   2,   6, 244,   4
   2,   6, 244,   4
   2,   6, 244,   4
   2,   6, 244,   4
   2,   6, 244,   4
   2,   6, 244,   4
   2,   5, 245,   4
   2,   5, 245,   4
   2,   5, 245,   4
   2,   5, 245,   4
   2,   5, 245,   4
   2,   5, 245,   4
   2,   5, 245,   4
   2,   5, 245,   4
   2,   5, 245,   4
   2,   5, 245,   4
   2,   5, 245,   4
   2,   4, 246,   4
   2,   4, 246,   4
   2,   4, 246,   4
   2,   4, 246,   4
   2,   4, 246,   4
   2,   4, 246,   4
   2,   4, 246,   4
   2,   4, 246,   4
