# Name: CRT Guest Advanced (Port)_H
# Original shader: crt-guest-advanced (guest.r); crt-guest-advanced-2026-07-23-release1
# Fitted to MiSTer RTL arithmetic (see tools/DESIGN.md)

10bit

   3, 249,   4,   0
   3, 249,   4,   0
   3, 249,   4,   0
   3, 249,   4,   0
   3, 249,   4,   0
   3, 249,   4,   0
   2, 249,   5,   0
   2, 249,   5,   0
   2, 249,   5,   0
   2, 249,   5,   0
   2, 249,   5,   0
   1, 249,   6,   0
   1, 249,   6,   0
   1, 248,   7,   0
   1, 248,   7,   0
   1, 248,   7,   0
   1, 248,   7,   0
   1, 248,   7,   0
   0, 248,   8,   0
   1, 247,   8,   0
   0, 247,   9,   0
   0, 247,   9,   0
   0, 247,   9,   0
   0, 247,   9,   0
   0, 246,  10,   0
   0, 246,  10,   0
   0, 246,  10,   0
  -1, 246,  11,   0
   0, 245,  11,   0
  -1, 245,  12,   0
  -1, 245,  12,   0
  -1, 245,  13,  -1
  -1, 244,  13,   0
  -1, 244,  14,  -1
  -1, 244,  14,  -1
  -1, 243,  14,   0
  -1, 243,  15,  -1
  -1, 243,  15,  -1
  -1, 242,  16,  -1
  -1, 242,  16,  -1
  -1, 241,  17,  -1
  -2, 241,  18,  -1
  -2, 241,  18,  -1
  -2, 240,  19,  -1
  -2, 240,  19,  -1
  -2, 239,  20,  -1
  -2, 239,  20,  -1
  -2, 238,  21,  -1
  -2, 237,  22,  -1
  -2, 237,  22,  -1
  -2, 236,  23,  -1
  -2, 236,  23,  -1
  -2, 235,  24,  -1
  -2, 235,  25,  -2
  -2, 234,  26,  -2
  -2, 233,  27,  -2
  -2, 233,  27,  -2
  -2, 232,  28,  -2
  -3, 232,  29,  -2
  -3, 231,  30,  -2
  -3, 230,  31,  -2
  -3, 229,  32,  -2
  -3, 229,  32,  -2
  -3, 228,  33,  -2
  -3, 227,  34,  -2
  -3, 226,  35,  -2
  -3, 225,  36,  -2
  -3, 224,  37,  -2
  -3, 224,  38,  -3
  -3, 223,  39,  -3
  -3, 222,  40,  -3
  -3, 221,  41,  -3
  -3, 220,  42,  -3
  -3, 219,  43,  -3
  -3, 218,  44,  -3
  -3, 217,  45,  -3
  -4, 216,  47,  -3
  -4, 215,  48,  -3
  -4, 214,  49,  -3
  -4, 213,  50,  -3
  -4, 212,  52,  -4
  -3, 210,  53,  -4
  -3, 209,  54,  -4
  -4, 208,  56,  -4
  -4, 207,  57,  -4
  -4, 206,  58,  -4
  -4, 204,  60,  -4
  -4, 203,  61,  -4
  -4, 202,  62,  -4
  -4, 200,  64,  -4
  -4, 199,  65,  -4
  -4, 197,  67,  -4
  -4, 196,  68,  -4
  -4, 194,  70,  -4
  -4, 193,  71,  -4
  -4, 191,  73,  -4
  -4, 190,  74,  -4
  -4, 188,  76,  -4
  -4, 187,  78,  -5
  -4, 185,  79,  -4
  -4, 183,  81,  -4
  -4, 182,  83,  -5
  -4, 180,  84,  -4
  -4, 178,  86,  -4
  -4, 177,  88,  -5
  -4, 175,  89,  -4
  -4, 173,  91,  -4
  -4, 172,  93,  -5
  -4, 170,  95,  -5
  -4, 168,  97,  -5
  -4, 166,  98,  -4
  -4, 165, 100,  -5
  -4, 163, 102,  -5
  -4, 161, 104,  -5
  -4, 159, 106,  -5
  -4, 157, 108,  -5
  -4, 155, 110,  -5
  -4, 154, 111,  -5
  -4, 152, 113,  -5
  -4, 150, 115,  -5
  -4, 148, 117,  -5
  -4, 146, 119,  -5
  -4, 144, 121,  -5
  -4, 142, 123,  -5
  -4, 140, 125,  -5
  -4, 138, 127,  -5
  -4, 136, 129,  -5
  -4, 134, 131,  -5
  -4, 132, 132,  -4
  -5, 131, 134,  -4
  -5, 129, 136,  -4
  -5, 127, 138,  -4
  -5, 125, 140,  -4
  -5, 123, 142,  -4
  -5, 121, 144,  -4
  -5, 119, 146,  -4
  -5, 117, 148,  -4
  -5, 115, 150,  -4
  -5, 113, 152,  -4
  -5, 111, 154,  -4
  -5, 110, 155,  -4
  -5, 108, 157,  -4
  -5, 106, 159,  -4
  -5, 104, 161,  -4
  -5, 102, 163,  -4
  -5, 100, 165,  -4
  -4,  98, 166,  -4
  -5,  97, 168,  -4
  -5,  95, 170,  -4
  -5,  93, 172,  -4
  -4,  91, 173,  -4
  -4,  89, 175,  -4
  -5,  88, 177,  -4
  -4,  86, 178,  -4
  -4,  84, 180,  -4
  -5,  83, 182,  -4
  -4,  81, 183,  -4
  -4,  79, 185,  -4
  -5,  78, 187,  -4
  -4,  76, 188,  -4
  -4,  74, 190,  -4
  -4,  73, 191,  -4
  -4,  71, 193,  -4
  -4,  70, 194,  -4
  -4,  68, 196,  -4
  -4,  67, 197,  -4
  -4,  65, 199,  -4
  -4,  64, 200,  -4
  -4,  62, 202,  -4
  -4,  61, 203,  -4
  -4,  60, 204,  -4
  -4,  58, 206,  -4
  -4,  57, 207,  -4
  -4,  56, 208,  -4
  -4,  54, 209,  -3
  -4,  53, 210,  -3
  -4,  52, 212,  -4
  -3,  50, 213,  -4
  -3,  49, 214,  -4
  -3,  48, 215,  -4
  -3,  47, 216,  -4
  -3,  45, 217,  -3
  -3,  44, 218,  -3
  -3,  43, 219,  -3
  -3,  42, 220,  -3
  -3,  41, 221,  -3
  -3,  40, 222,  -3
  -3,  39, 223,  -3
  -3,  38, 224,  -3
  -2,  37, 224,  -3
  -2,  36, 225,  -3
  -2,  35, 226,  -3
  -2,  34, 227,  -3
  -2,  33, 228,  -3
  -2,  32, 229,  -3
  -2,  32, 229,  -3
  -2,  31, 230,  -3
  -2,  30, 231,  -3
  -2,  29, 232,  -3
  -2,  28, 232,  -2
  -2,  27, 233,  -2
  -2,  27, 233,  -2
  -2,  26, 234,  -2
  -2,  25, 235,  -2
  -1,  24, 235,  -2
  -1,  23, 236,  -2
  -1,  23, 236,  -2
  -1,  22, 237,  -2
  -1,  22, 237,  -2
  -1,  21, 238,  -2
  -1,  20, 239,  -2
  -1,  20, 239,  -2
  -1,  19, 240,  -2
  -1,  19, 240,  -2
  -1,  18, 241,  -2
  -1,  18, 241,  -2
  -1,  17, 241,  -1
  -1,  16, 242,  -1
  -1,  16, 242,  -1
  -1,  15, 243,  -1
  -1,  15, 243,  -1
   0,  14, 243,  -1
  -1,  14, 244,  -1
  -1,  14, 244,  -1
   0,  13, 244,  -1
  -1,  13, 245,  -1
   0,  12, 245,  -1
   0,  12, 245,  -1
   0,  11, 245,   0
   0,  11, 246,  -1
   0,  10, 246,   0
   0,  10, 246,   0
   0,  10, 246,   0
   0,   9, 247,   0
   0,   9, 247,   0
   0,   9, 247,   0
   0,   9, 247,   0
   0,   8, 247,   1
   0,   8, 248,   0
   0,   7, 248,   1
   0,   7, 248,   1
   0,   7, 248,   1
   0,   7, 248,   1
   0,   7, 248,   1
   0,   6, 249,   1
   0,   6, 249,   1
   0,   5, 249,   2
   0,   5, 249,   2
   0,   5, 249,   2
   0,   5, 249,   2
   0,   5, 249,   2
   0,   4, 249,   3
   0,   4, 249,   3
   0,   4, 249,   3
   0,   4, 249,   3
   0,   4, 249,   3
